st_zip,ed_zip,distance
10305,10461,45426
10305,10462,43486
10305,10463,43432
10305,10464,51195
10305,10465,44653
10305,10466,48782
10305,10467,45741
10305,10468,42392
10305,10469,49484
10305,10471,48569
10305,10472,41055
10305,10473,41227
10305,10474,40086
10305,10475,49104
10305,11101,29921
10305,11102,38638
10305,11103,32481
10305,11104,27512
10305,11105,32681
10305,11106,32676
10305,11201,16684
10305,11203,19915
10305,11204,11557
10305,11205,21094
10305,11206,21834
10305,11207,29183
10305,11208,30154
10305,11209,8358
10305,11210,20373
10305,11211,21534
10305,11212,28970
10305,11213,20285
10305,11214,11000
10305,11215,16537
10305,11216,20063
10305,11217,15111
10305,11218,16275
10305,11219,10541
10305,11220,10110
10305,11221,23276
10305,11222,24255
10305,11223,15762
10305,11224,12630
10305,11225,18557
10305,11226,17902
10305,11228,7201
10305,11229,17022
10305,11230,18860
10305,11231,14648
10305,11232,11706
10305,11233,22571
10305,11234,22931
10305,11235,14498
10305,11236,26438
10305,11237,26971
10305,11238,18593
10305,11239,26484
10305,11354,38055
10305,11355,35818
10305,11356,39909
10305,11357,41104
10305,11358,39805
10305,11360,55608
10305,11361,52633
10305,11362,50556
10305,11363,51845
10305,11364,52329
10305,11365,37377
10305,11367,41885
10305,11368,33421
10305,11369,32709
10305,11370,30857
10305,11372,30194
10305,11373,29857
10305,11374,31158
10305,11375,32522
10305,11377,27935
10305,11378,27692
10305,11379,29906
10305,11385,30036
10305,11411,42396
10305,11412,39121
10305,11413,36931
10305,11414,30298
10305,11415,39458
10305,11416,31782
10305,11417,30807
10305,11418,34078
10305,11419,33807
10305,11420,32330
10305,11421,33403
10305,11422,38634
10305,11423,52755
10305,11426,47954
10305,11427,48841
10305,11428,47219
10305,11429,45361
10305,11432,40361
10305,11433,38318
10305,11434,36676
10305,11435,38895
10305,11436,35403
10305,11691,34677
10305,11692,31332
10305,11693,36191
10305,11694,27090
10306,10001,28947
10306,10002,27526
10306,10003,30877
10306,10004,25298
10306,10005,25817
10306,10006,23850
10306,10007,24937
10306,10009,29662
10306,10010,30980
10306,10011,27722
10306,10012,26970
10306,10013,25664
10306,10014,26653
10306,10016,32374
10306,10017,32464
10306,10018,44553
10306,10019,45756
10306,10021,34830
10306,10022,33448
10306,10023,36676
10306,10024,33474
10306,10025,35002
10306,10026,39670
10306,10027,37601
10306,10028,37777
10306,10029,37812
10306,10030,41503
10306,10031,44398
10306,10032,56841
10306,10033,44823
10306,10034,46667
10306,10035,40302
10306,10036,44826
10306,10037,40675
10306,10038,25215
10306,10039,43101
10306,10040,46775
10306,10044,37726
10306,10065,34416
10306,10069,32018
10306,10075,25298
10306,10128,37691
10306,10280,24022
10306,10282,24538
10306,10301,9450
10306,10302,9289
10306,10303,12120
10306,10304,6548
10306,10305,5676
10306,10306,0
10306,10307,14327
10306,10308,4343
10306,10309,11133
10306,10310,8306
10306,10312,8670
10306,10314,8465
10306,10451,42324
10306,10452,43985
10306,10453,47060
10306,10454,40770
10306,10455,43021
10306,10456,43857
10306,10457,47442
10306,10458,52735
10306,10459,45897
10306,10460,46811
10306,10461,51078
10306,10462,49138
10306,10463,49084
10306,10464,56848
10306,10465,50305
10306,10466,54435
10306,10467,51394
10306,10468,48044
10306,10469,55136
10306,10471,54221
10306,10472,46708
10306,10473,46880
10306,10474,45738
10306,10475,54757
10306,11101,35574
10306,11102,44291
10306,11103,38133
10306,11104,33165
10306,11105,38334
10306,11106,38329
10306,11201,22337
10306,11203,25567
10306,11204,17210
10306,11205,26747
10306,11206,27487
10306,11207,34832
10306,11208,35803
10306,11209,13125
10306,11210,26025
10306,11211,27186
10306,11212,34619
10306,11213,25937
10306,11214,16650
10306,11215,22189
10306,11216,25716
10306,11217,20763
10306,11218,21928
10306,11219,16194
10306,11220,15763
10306,11221,28928
10306,11222,29908
10306,11223,21412
10306,11224,18279
10306,11225,24209
10306,11226,23554
10306,11228,13361
10306,11229,22671
10306,11230,24513
10306,11231,20301
10306,11232,17359
10306,11233,28224
10306,11234,28580
10306,11235,20148
10306,11236,32087
10306,11237,32624
10306,11238,24245
10306,11239,32133
10306,11354,43708
10306,11355,41470
10306,11356,45562
10306,11357,46757
10306,11358,45457
10306,11360,61257
10306,11361,58282
10306,11362,56206
10306,11363,57494
10306,11364,57978
10306,11365,43030
10306,11367,47534
10306,11368,39073
10306,11369,38362
10306,11370,36510
10306,11372,35846
10306,11373,35509
10306,11374,36811
10306,11375,38175
10306,11377,33588
10306,11378,33345
10306,11379,35558
10306,11385,35689
10306,11411,48045
10306,11412,44770
10306,11413,42581
10306,11414,35948
10306,11415,45108
10306,11416,37431
10306,11417,36457
10306,11418,39727
10306,11419,39457
10306,11420,37979
10306,11421,39052
10306,11422,44283
10306,11423,58405
10306,11426,53604
10306,11427,54491
10306,11428,52868
10306,11429,51011
10306,11432,46010
10306,11433,43968
10306,11434,42325
10306,11435,44545
10306,11436,41052
10306,11691,40326
10306,11692,36982
10306,11693,41840
10306,11694,32739
10307,10001,50068
10307,10002,45539
10307,10003,48890
10307,10004,43311
10307,10005,43830
10307,10006,41863
10307,10007,42950
10307,10009,47675
10307,10010,48993
10307,10011,51201
10307,10012,47097
10307,10013,46264
10307,10014,44666
10307,10016,50387
10307,10017,50477
10307,10018,49437
10307,10019,50640
10307,10021,52843
10307,10022,51461
10307,10023,51635
10307,10024,53639
10307,10025,55167
10307,10026,57018
10307,10027,57766
10307,10028,55790
10307,10029,55825
10307,10030,65315
10307,10031,63739
10307,10032,61725
10307,10033,60827
10307,10034,64375
10307,10035,58315
10307,10036,49710
10307,10037,58688
10307,10038,43228
10307,10039,63930
10307,10040,62013
10307,10044,55739
10307,10065,52429
10307,10069,51832
10307,10075,43311
10307,10128,55704
10307,10280,42035
10307,10282,42551
10307,10301,26190
10307,10302,21201
10307,10303,17866
10307,10304,24287
10307,10305,25819
10307,10306,14773
10307,10307,0
10307,10308,11916
10307,10309,6161
10307,10310,22921
10307,10312,7973
10307,10314,19430
10307,10451,60337
10307,10452,63214
10307,10453,63484
10307,10454,58783
10307,10455,61034
10307,10456,65453
10307,10457,64633
10307,10458,66553
10307,10459,67591
10307,10460,67721
10307,10461,73376
10307,10462,68702
10307,10463,66364
10307,10464,77739
10307,10465,71192
10307,10466,71714
10307,10467,70934
10307,10468,65324
10307,10469,72347
10307,10471,68660
10307,10472,67128
10307,10473,64893
10307,10474,63751
10307,10475,75649
10307,11101,53587
10307,11102,62304
10307,11103,56146
10307,11104,51178
10307,11105,56347
10307,11106,56342
10307,11201,40350
10307,11203,43580
10307,11204,35223
10307,11205,44760
10307,11206,45500
10307,11207,52848
10307,11208,53819
10307,11209,32024
10307,11210,44038
10307,11211,45199
10307,11212,52635
10307,11213,43950
10307,11214,34666
10307,11215,40202
10307,11216,43729
10307,11217,38776
10307,11218,39941
10307,11219,34207
10307,11220,33776
10307,11221,46941
10307,11222,47921
10307,11223,39428
10307,11224,36295
10307,11225,42222
10307,11226,41567
10307,11228,31916
10307,11229,40687
10307,11230,42526
10307,11231,38314
10307,11232,35372
10307,11233,46237
10307,11234,46596
10307,11235,38164
10307,11236,50103
10307,11237,50637
10307,11238,42258
10307,11239,50150
10307,11354,61721
10307,11355,59483
10307,11356,63575
10307,11357,64770
10307,11358,63470
10307,11360,79273
10307,11361,76299
10307,11362,74222
10307,11363,75511
10307,11364,75994
10307,11365,61043
10307,11367,65550
10307,11368,57086
10307,11369,56375
10307,11370,54523
10307,11372,53859
10307,11373,53522
10307,11374,54824
10307,11375,56188
10307,11377,51601
10307,11378,51358
10307,11379,53571
10307,11385,53702
10307,11411,66061
10307,11412,62787
10307,11413,60597
10307,11414,53964
10307,11415,63124
10307,11416,55447
10307,11417,54473
10307,11418,57744
10307,11419,57473
10307,11420,55995
10307,11421,57068
10307,11422,62300
10307,11423,76421
10307,11426,71620
10307,11427,72507
10307,11428,70884
10307,11429,69027
10307,11432,64026
10307,11433,61984
10307,11434,60341
10307,11435,62561
10307,11436,59068
10307,11691,58342
10307,11692,54998
10307,11693,59856
10307,11694,50756
10308,10001,47998
10308,10002,34501
10308,10003,37852
10308,10004,32274
10308,10005,32793
10308,10006,30826
10308,10007,31912
10308,10009,36638
10308,10010,37956
10308,10011,34698
10308,10012,33945
10308,10013,32640
10308,10014,33629
10308,10016,39349
10308,10017,39440
10308,10018,47368
10308,10019,48570
10308,10021,41806
10308,10022,40424
10308,10023,49566
10308,10024,51569
10308,10025,53098
10308,10026,46646
10308,10027,55697
10308,10028,44753
10308,10029,44788
10308,10030,48478
10308,10031,51373
10308,10032,59656
10308,10033,58757
10308,10034,62305
10308,10035,47277
10308,10036,47640
10308,10037,47651
10308,10038,32191
10308,10039,50077
10308,10040,59944
10308,10044,44702
10308,10065,41392
10308,10069,49762
10308,10075,32274
10308,10128,44666
10308,10280,30998
10308,10282,31514
10308,10301,12850
10308,10302,10169
10308,10303,12175
10308,10304,9929
10308,10305,9759
10308,10306,4335
10308,10307,11578
10308,10308,0
10308,10309,6925
10308,10310,11590
10308,10312,3044
10308,10314,9382
10308,10451,49300
10308,10452,61145
10308,10453,61414
10308,10454,47746
10308,10455,49997
10308,10456,50833
10308,10457,62563
10308,10458,59711
10308,10459,52873
10308,10460,53787
10308,10461,58054
10308,10462,66633
10308,10463,64294
10308,10464,63824
10308,10465,57281
10308,10466,69645
10308,10467,58369
10308,10468,63254
10308,10469,62112
10308,10471,66590
10308,10472,53684
10308,10473,53856
10308,10474,52714
10308,10475,61733
10308,11101,42549
10308,11102,51267
10308,11103,45109
10308,11104,40141
10308,11105,45310
10308,11106,45305
10308,11201,29313
10308,11203,32543
10308,11204,24186
10308,11205,33723
10308,11206,34463
10308,11207,41811
10308,11208,42782
10308,11209,20987
10308,11210,33001
10308,11211,34162
10308,11212,41598
10308,11213,32913
10308,11214,23629
10308,11215,29165
10308,11216,32692
10308,11217,27739
10308,11218,28904
10308,11219,23170
10308,11220,22739
10308,11221,35904
10308,11222,36884
10308,11223,28391
10308,11224,25258
10308,11225,31185
10308,11226,30530
10308,11228,20879
10308,11229,29650
10308,11230,31489
10308,11231,27277
10308,11232,24335
10308,11233,35200
10308,11234,35559
10308,11235,27127
10308,11236,39066
10308,11237,39600
10308,11238,31221
10308,11239,39112
10308,11354,50684
10308,11355,48446
10308,11356,52538
10308,11357,53733
10308,11358,52433
10308,11360,68236
10308,11361,65262
10308,11362,63185
10308,11363,64473
10308,11364,64957
10308,11365,50006
10308,11367,54513
10308,11368,46049
10308,11369,45338
10308,11370,43486
10308,11372,42822
10308,11373,42485
10308,11374,43787
10308,11375,45151
10308,11377,40564
10308,11378,40321
10308,11379,42534
10308,11385,42664
10308,11411,55024
10308,11412,51749
10308,11413,49560
10308,11414,42927
10308,11415,52087
10308,11416,44410
10308,11417,43436
10308,11418,46706
10308,11419,46436
10308,11420,44958
10308,11421,46031
10308,11422,51263
10308,11423,65384
10308,11426,60583
10308,11427,61470
10308,11428,59847
10308,11429,57990
10308,11432,52989
10308,11433,50947
10308,11434,49304
10308,11435,51524
10308,11436,48031
10308,11691,47305
10308,11692,43961
10308,11693,48819
10308,11694,39719
10309,10001,45943
10309,10002,41414
10309,10003,44765
10309,10004,39186
10309,10005,39705
10309,10006,37738
10309,10007,38825
10309,10009,43550
10309,10010,44868
10309,10011,47076
10309,10012,42972
10309,10013,42140
10309,10014,40541
10309,10016,46262
10309,10017,46352
10309,10018,45312
10309,10019,46515
10309,10021,48718
10309,10022,47336
10309,10023,47511
10309,10024,49514
10309,10025,51042
10309,10026,52894
10309,10027,53642
10309,10028,51665
10309,10029,51700
10309,10030,61191
10309,10031,59614
10309,10032,57601
10309,10033,56702
10309,10034,60250
10309,10035,54190
10309,10036,45585
10309,10037,54563
10309,10038,39103
10309,10039,59805
10309,10040,57888
10309,10044,51614
10309,10065,48304
10309,10069,47707
10309,10075,39186
10309,10128,51579
10309,10280,37910
10309,10282,38426
10309,10301,22065
10309,10302,17076
10309,10303,13741
10309,10304,20162
10309,10305,21694
10309,10306,12008
10309,10307,6056
10309,10308,6026
10309,10309,0
10309,10310,18797
10309,10312,3247
10309,10314,15305
10309,10451,56212
10309,10452,59089
10309,10453,59359
10309,10454,54659
10309,10455,56909
10309,10456,61328
10309,10457,60508
10309,10458,62428
10309,10459,63466
10309,10460,63596
10309,10461,69252
10309,10462,64578
10309,10463,62239
10309,10464,73615
10309,10465,67067
10309,10466,67589
10309,10467,66809
10309,10468,61199
10309,10469,68223
10309,10471,64535
10309,10472,63003
10309,10473,60768
10309,10474,59627
10309,10475,71524
10309,11101,49462
10309,11102,58179
10309,11103,52021
10309,11104,47053
10309,11105,52222
10309,11106,52217
10309,11201,36225
10309,11203,39456
10309,11204,31098
10309,11205,40635
10309,11206,41375
10309,11207,48723
10309,11208,49695
10309,11209,27899
10309,11210,39913
10309,11211,41074
10309,11212,48510
10309,11213,39826
10309,11214,30541
10309,11215,36077
10309,11216,39604
10309,11217,34651
10309,11218,35816
10309,11219,30082
10309,11220,29651
10309,11221,42817
10309,11222,43796
10309,11223,35303
10309,11224,32171
10309,11225,38098
10309,11226,37442
10309,11228,27791
10309,11229,36563
10309,11230,38401
10309,11231,34189
10309,11232,31247
10309,11233,42112
10309,11234,42472
10309,11235,34039
10309,11236,45979
10309,11237,46512
10309,11238,38133
10309,11239,46025
10309,11354,57596
10309,11355,55358
10309,11356,59450
10309,11357,60645
10309,11358,59345
10309,11360,75148
10309,11361,72174
10309,11362,70097
10309,11363,71386
10309,11364,71870
10309,11365,56918
10309,11367,61425
10309,11368,52962
10309,11369,52250
10309,11370,50398
10309,11372,49735
10309,11373,49397
10309,11374,50699
10309,11375,52063
10309,11377,47476
10309,11378,47233
10309,11379,49446
10309,11385,49577
10309,11411,61936
10309,11412,58662
10309,11413,56472
10309,11414,49839
10309,11415,58999
10309,11416,51322
10309,11417,50348
10309,11418,53619
10309,11419,53348
10309,11420,51870
10309,11421,52943
10309,11422,58175
10309,11423,72296
10309,11426,67495
10309,11427,68382
10309,11428,66760
10309,11429,64902
10309,11432,59902
10309,11433,57859
10309,11434,56216
10309,11435,58436
10309,11436,54943
10309,11691,54218
10309,11692,50873
10309,11693,55732
10309,11694,46631
10310,10001,27135
10310,10002,25714
10310,10003,29065
10310,10004,23486
10310,10005,24005
10310,10006,22038
10310,10007,23125
10310,10009,27850
10310,10010,29168
10310,10011,25910
10310,10012,25158
10310,10013,23853
10310,10014,24841
10310,10016,30562
10310,10017,30652
10310,10018,39807
10310,10019,41009
10310,10021,33018
10310,10022,31636
10310,10023,34864
10310,10024,31662
10310,10025,33190
10310,10026,37858
10310,10027,35789
10310,10028,35965
10310,10029,36000
10310,10030,39691
10310,10031,42586
10310,10032,52095
10310,10033,43011
10310,10034,44855
10310,10035,38490
10310,10036,40079
10310,10037,38863
10310,10038,23403
10310,10039,41289
10310,10040,44963
10310,10044,35914
10310,10065,32604
10310,10069,30206
10310,10075,23486
10310,10128,35879
10310,10280,22210
10310,10282,22726
10310,10301,2508
10310,10302,2029
10310,10303,5216
10310,10304,4686
10310,10305,5994
10310,10306,8280
10310,10307,22921
10310,10308,11667
10310,10309,18164
10310,10310,0
10310,10312,16253
10310,10314,5904
10310,10451,40512
10310,10452,42173
10310,10453,45248
10310,10454,38959
10310,10455,41209
10310,10456,42045
10310,10457,45630
10310,10458,50923
10310,10459,44086
10310,10460,44999
10310,10461,49266
10310,10462,47326
10310,10463,47272
10310,10464,55036
10310,10465,48494
10310,10466,52623
10310,10467,49582
10310,10468,46232
10310,10469,53324
10310,10471,52410
10310,10472,44896
10310,10473,45068
10310,10474,43927
10310,10475,52945
10310,11101,33762
10310,11102,42479
10310,11103,36321
10310,11104,31353
10310,11105,36522
10310,11106,36517
10310,11201,20525
10310,11203,23756
10310,11204,15398
10310,11205,24935
10310,11206,25675
10310,11207,33023
10310,11208,33995
10310,11209,12199
10310,11210,24213
10310,11211,25374
10310,11212,32810
10310,11213,24126
10310,11214,14841
10310,11215,20377
10310,11216,23904
10310,11217,18951
10310,11218,20116
10310,11219,14382
10310,11220,13951
10310,11221,27117
10310,11222,28096
10310,11223,19603
10310,11224,16471
10310,11225,22398
10310,11226,21742
10310,11228,12091
10310,11229,20863
10310,11230,22701
10310,11231,18489
10310,11232,15547
10310,11233,26412
10310,11234,26772
10310,11235,18339
10310,11236,30279
10310,11237,30812
10310,11238,22433
10310,11239,30325
10310,11354,41896
10310,11355,39658
10310,11356,43750
10310,11357,44945
10310,11358,43645
10310,11360,59448
10310,11361,56474
10310,11362,54397
10310,11363,55686
10310,11364,56170
10310,11365,41218
10310,11367,45725
10310,11368,37262
10310,11369,36550
10310,11370,34698
10310,11372,34035
10310,11373,33697
10310,11374,34999
10310,11375,36363
10310,11377,31776
10310,11378,31533
10310,11379,33746
10310,11385,33877
10310,11411,46236
10310,11412,42962
10310,11413,40772
10310,11414,34139
10310,11415,43299
10310,11416,35622
10310,11417,34648
10310,11418,37919
10310,11419,37648
10310,11420,36170
10310,11421,37243
10310,11422,42475
10310,11423,56596
10310,11426,51795
10310,11427,52682
10310,11428,51060
10310,11429,49202
10310,11432,44202
10310,11433,42159
10310,11434,40516
10310,11435,42736
